id_mandato,sg_uf,sg_ue,cargo,ano_eleicao,forma_saida,fonte_forma_saida
"M2012_21032_12_25_150000015113","PB","21032","VICE-PREFEITO","2012","fim_regular","tce"
"M2016_21032_12_40_150000002042","PB","21032","VICE-PREFEITO","2016","fim_regular","tce"
"M2020_21032_12_23_150001265356","PB","21032","VICE-PREFEITO","2020","fim_regular","tce"
"M2012_21075_12_22_150000002593","PB","21075","VICE-PREFEITO","2012","fim_regular","tce"
"M2020_21075_12_23_150000770148","PB","21075","VICE-PREFEITO","2020","fim_regular","tce"
"M2012_21113_12_15_150000012017","PB","21113","VICE-PREFEITO","2012","fim_regular","tce"
"M2012_21130_12_55_150000000074","PB","21130","VICE-PREFEITO","2012","fim_regular","tce"
"M2016_21130_12_55_150000006050","PB","21130","VICE-PREFEITO","2016","fim_regular","tce"
"M2020_21130_12_25_150000825634","PB","21130","VICE-PREFEITO","2020","fim_regular","tce"
"M2012_21156_12_15_150000000293","PB","21156","VICE-PREFEITO","2012","fim_regular","tce"
"M2020_21156_12_70_150000858981","PB","21156","VICE-PREFEITO","2020","fim_regular","tce"
"M2012_21172_12_15_150000010712","PB","21172","VICE-PREFEITO","2012","fim_regular","tce"
"M2016_21172_12_45_150000006501","PB","21172","VICE-PREFEITO","2016","outro","tce"
"M2012_21199_12_14_150000002016","PB","21199","VICE-PREFEITO","2012","fim_regular","tce"
"M2016_21199_12_22_150000001524","PB","21199","VICE-PREFEITO","2016","fim_regular","tce"
"M2020_21199_12_22_150000816533","PB","21199","VICE-PREFEITO","2020","fim_regular","tce"
"M2016_21210_12_22_150000001521","PB","21210","VICE-PREFEITO","2016","fim_regular","tce"
"M2020_21210_12_22_150000727936","PB","21210","VICE-PREFEITO","2020","fim_regular","tce"
"M2012_21237_12_40_150000002108","PB","21237","VICE-PREFEITO","2012","fim_regular","tce"
"M2016_21237_12_55_150000006075","PB","21237","VICE-PREFEITO","2016","fim_regular","tce"
"M2020_21237_12_25_150001065205","PB","21237","VICE-PREFEITO","2020","fim_regular","tce"
"M2012_21253_12_40_150000010341","PB","21253","VICE-PREFEITO","2012","fim_regular","tce"
"M2016_21253_12_40_150000003665","PB","21253","VICE-PREFEITO","2016","fim_regular","tce"
"M2020_21253_12_77_150000865681","PB","21253","VICE-PREFEITO","2020","outro","tce"
"M2012_21270_12_25_150000011610","PB","21270","VICE-PREFEITO","2012","fim_regular","tce"
"M2020_21270_12_11_150001027625","PB","21270","VICE-PREFEITO","2020","outro","tce"
"M2012_21296_12_25_150000007545","PB","21296","VICE-PREFEITO","2012","fim_regular","tce"
"M2016_21296_12_13_150000001988","PB","21296","VICE-PREFEITO","2016","fim_regular","tce"
"M2020_21296_12_13_150000636994","PB","21296","VICE-PREFEITO","2020","fim_regular","tce"
"M2012_21377_12_40_150000005118","PB","21377","VICE-PREFEITO","2012","fim_regular","tce"
"M2016_21377_12_45_150000009214","PB","21377","VICE-PREFEITO","2016","fim_regular","tce"
"M2012_21393_12_55_150000012217","PB","21393","VICE-PREFEITO","2012","fim_regular","tce"
"M2016_21393_12_55_150000009628","PB","21393","VICE-PREFEITO","2016","fim_regular","tce"
"M2020_21393_12_12_150001084881","PB","21393","VICE-PREFEITO","2020","outro","tce"
"M2012_21415_12_33_150000006975","PB","21415","VICE-PREFEITO","2012","fim_regular","tce"
"M2016_21415_12_14_150000011340","PB","21415","VICE-PREFEITO","2016","fim_regular","tce"
"M2020_21415_12_70_150000828588","PB","21415","VICE-PREFEITO","2020","fim_regular","tce"
"M2012_21431_12_13_150000004333","PB","21431","VICE-PREFEITO","2012","fim_regular","tce"
"M2016_21431_12_15_150000006594","PB","21431","VICE-PREFEITO","2016","fim_regular","tce"
"M2020_21431_12_15_150000872246","PB","21431","VICE-PREFEITO","2020","fim_regular","tce"
"M2012_21458_12_15_150000011697","PB","21458","VICE-PREFEITO","2012","fim_regular","tce"
"M2016_21458_12_15_150000007633","PB","21458","VICE-PREFEITO","2016","fim_regular","tce"
"M2020_21458_12_23_150000656477","PB","21458","VICE-PREFEITO","2020","fim_regular","tce"
"M2016_21474_12_40_150000009137","PB","21474","VICE-PREFEITO","2016","fim_regular","tce"
"M2020_21474_12_23_150001156864","PB","21474","VICE-PREFEITO","2020","fim_regular","tce"
"M2016_21512_12_40_150000005587","PB","21512","VICE-PREFEITO","2016","fim_regular","tce"
"M2020_21512_12_14_150000644360","PB","21512","VICE-PREFEITO","2020","fim_regular","tce"
"M2016_21539_12_15_150000003805","PB","21539","VICE-PREFEITO","2016","outro","tce"
"M2012_21555_12_40_150000009047","PB","21555","VICE-PREFEITO","2012","fim_regular","tce"
"M2016_21555_12_40_150000009432","PB","21555","VICE-PREFEITO","2016","outro","tce"
"M2020_21555_12_12_150000959526","PB","21555","VICE-PREFEITO","2020","fim_regular","tce"
"M2012_21571_12_11_150000012935","PB","21571","VICE-PREFEITO","2012","fim_regular","tce"
"M2016_21571_12_11_150000002577","PB","21571","VICE-PREFEITO","2016","fim_regular","tce"
"M2020_21571_12_11_150000719905","PB","21571","VICE-PREFEITO","2020","fim_regular","tce"
"M2012_21598_12_15_150000012657","PB","21598","VICE-PREFEITO","2012","fim_regular","tce"
"M2016_21598_12_40_150000006271","PB","21598","VICE-PREFEITO","2016","fim_regular","tce"
"M2020_21598_12_11_150001185454","PB","21598","VICE-PREFEITO","2020","fim_regular","tce"
"M2012_21610_12_45_150000009270","PB","21610","VICE-PREFEITO","2012","fim_regular","tce"
"M2016_21610_12_45_150000002768","PB","21610","VICE-PREFEITO","2016","fim_regular","tce"
"M2020_21610_12_45_150001073853","PB","21610","VICE-PREFEITO","2020","fim_regular","tce"
"M2012_21636_12_25_150000015345","PB","21636","VICE-PREFEITO","2012","fim_regular","tce"
"M2016_21636_12_25_150000002707","PB","21636","VICE-PREFEITO","2016","fim_regular","tce"
"M2020_21636_12_55_150000904236","PB","21636","VICE-PREFEITO","2020","fim_regular","tce"
"M2012_21652_12_13_150000002476","PB","21652","VICE-PREFEITO","2012","fim_regular","tce"
"M2016_21652_12_40_150000007804","PB","21652","VICE-PREFEITO","2016","fim_regular","tce"
"M2020_21652_12_22_150000802932","PB","21652","VICE-PREFEITO","2020","fim_regular","tce"
"M2012_21679_12_55_150000006305","PB","21679","VICE-PREFEITO","2012","fim_regular","tce"
"M2016_21679_12_55_150000008984","PB","21679","VICE-PREFEITO","2016","fim_regular","tce"
"M2020_21679_12_23_150000871849","PB","21679","VICE-PREFEITO","2020","fim_regular","tce"
"M2012_21695_12_25_150000001088","PB","21695","VICE-PREFEITO","2012","fim_regular","tce"
"M2016_21695_12_15_150000005569","PB","21695","VICE-PREFEITO","2016","fim_regular","tce"
"M2020_21695_12_15_150000760272","PB","21695","VICE-PREFEITO","2020","fim_regular","tce"
"M2012_21717_12_14_150000002656","PB","21717","VICE-PREFEITO","2012","fim_regular","tce"
"M2016_21717_12_45_150000011436","PB","21717","VICE-PREFEITO","2016","fim_regular","tce"
"M2020_21717_12_70_150000643100","PB","21717","VICE-PREFEITO","2020","fim_regular","tce"
"M2012_21733_12_13_150000003832","PB","21733","VICE-PREFEITO","2012","fim_regular","tce"
"M2016_21733_12_40_150000002662","PB","21733","VICE-PREFEITO","2016","fim_regular","tce"
"M2020_21733_12_23_150000848291","PB","21733","VICE-PREFEITO","2020","fim_regular","tce"
"M2012_21750_12_44_150000006898","PB","21750","VICE-PREFEITO","2012","outro","tce"
"M2016_21750_12_45_150000011210","PB","21750","VICE-PREFEITO","2016","fim_regular","tce"
"M2020_21750_12_11_150000842794","PB","21750","VICE-PREFEITO","2020","fim_regular","tce"
"M2012_21776_12_10_150000007191","PB","21776","VICE-PREFEITO","2012","fim_regular","tce"
"M2016_21776_12_45_150000008642","PB","21776","VICE-PREFEITO","2016","fim_regular","tce"
"M2020_21776_12_10_150001073289","PB","21776","VICE-PREFEITO","2020","fim_regular","tce"
"M2012_21792_12_22_150000000759","PB","21792","VICE-PREFEITO","2012","fim_regular","tce"
"M2016_21792_12_25_150000001033","PB","21792","VICE-PREFEITO","2016","fim_regular","tce"
"M2020_21792_12_23_150000683858","PB","21792","VICE-PREFEITO","2020","fim_regular","tce"
"M2012_21814_12_22_150000008734","PB","21814","VICE-PREFEITO","2012","outro","tce"
"M2016_21814_12_25_150000009894","PB","21814","VICE-PREFEITO","2016","outro","tce"
"M2020_21814_12_25_150000765223","PB","21814","VICE-PREFEITO","2020","fim_regular","tce"
"M2012_21830_12_33_150000002753","PB","21830","VICE-PREFEITO","2012","fim_regular","tce"
"M2016_21830_12_40_150000013274","PB","21830","VICE-PREFEITO","2016","fim_regular","tce"
"M2020_21830_12_10_150000675570","PB","21830","VICE-PREFEITO","2020","fim_regular","tce"
"M2012_21857_12_25_150000006900","PB","21857","VICE-PREFEITO","2012","fim_regular","tce"
"M2016_21857_12_55_150000008320","PB","21857","VICE-PREFEITO","2016","fim_regular","tce"
"M2020_21873_12_22_150000644174","PB","21873","VICE-PREFEITO","2020","fim_regular","tce"
"M2012_21890_12_45_150000001298","PB","21890","VICE-PREFEITO","2012","outro","tce"
"M2016_21890_12_40_150000007741","PB","21890","VICE-PREFEITO","2016","fim_regular","tce"
"M2020_21890_12_11_150000757139","PB","21890","VICE-PREFEITO","2020","fim_regular","tce"
"M2012_21911_12_15_150000008035","PB","21911","VICE-PREFEITO","2012","fim_regular","tce"
"M2016_21911_12_40_150000012720","PB","21911","VICE-PREFEITO","2016","fim_regular","tce"
"M2020_21911_12_23_150000728918","PB","21911","VICE-PREFEITO","2020","outro","tce"
"M2012_21938_12_15_150000004388","PB","21938","VICE-PREFEITO","2012","fim_regular","tce"
"M2016_21938_12_15_150000003252","PB","21938","VICE-PREFEITO","2016","fim_regular","tce"
"M2020_21938_12_10_150000741775","PB","21938","VICE-PREFEITO","2020","fim_regular","tce"
"M2012_21954_12_45_150000008822","PB","21954","VICE-PREFEITO","2012","fim_regular","tce"
"M2016_21954_12_25_150000003288","PB","21954","VICE-PREFEITO","2016","fim_regular","tce"
"M2020_21954_12_25_150000659345","PB","21954","VICE-PREFEITO","2020","fim_regular","tce"
"M2012_21970_12_40_150000002189","PB","21970","VICE-PREFEITO","2012","fim_regular","tce"
"M2016_21970_12_40_150000006369","PB","21970","VICE-PREFEITO","2016","fim_regular","tce"
"M2020_21970_12_22_150000659799","PB","21970","VICE-PREFEITO","2020","fim_regular","tce"
"M2012_21997_12_25_150000001800","PB","21997","VICE-PREFEITO","2012","fim_regular","tce"
"M2016_21997_12_25_150000001867","PB","21997","VICE-PREFEITO","2016","fim_regular","tce"
"M2012_22012_12_15_150000000462","PB","22012","VICE-PREFEITO","2012","fim_regular","tce"
"M2016_22012_12_15_150000005693","PB","22012","VICE-PREFEITO","2016","fim_regular","tce"
"M2020_22012_12_45_150000694787","PB","22012","VICE-PREFEITO","2020","fim_regular","tce"
"M2012_22039_12_15_150000010185","PB","22039","VICE-PREFEITO","2012","fim_regular","tce"
"M2012_22055_12_25_150000006791","PB","22055","VICE-PREFEITO","2012","fim_regular","tce"
"M2016_22055_12_25_150000008925","PB","22055","VICE-PREFEITO","2016","fim_regular","tce"
"M2020_22055_12_25_150001272753","PB","22055","VICE-PREFEITO","2020","fim_regular","tce"
"M2012_22071_12_40_150000011990","PB","22071","VICE-PREFEITO","2012","fim_regular","tce"
"M2016_22071_12_40_150000010892","PB","22071","VICE-PREFEITO","2016","fim_regular","tce"
"M2020_22071_12_19_150000838341","PB","22071","VICE-PREFEITO","2020","fim_regular","tce"
"M2012_22098_12_25_150000011970","PB","22098","VICE-PREFEITO","2012","fim_regular","tce"
"M2016_22098_12_40_150000006676","PB","22098","VICE-PREFEITO","2016","fim_regular","tce"
"M2020_22098_12_55_150000688652","PB","22098","VICE-PREFEITO","2020","fim_regular","tce"
"M2012_22110_12_15_150000009665","PB","22110","VICE-PREFEITO","2012","fim_regular","tce"
"M2016_22110_12_12_150000008084","PB","22110","VICE-PREFEITO","2016","fim_regular","tce"
"M2020_22110_12_11_150001098689","PB","22110","VICE-PREFEITO","2020","outro","tce"
"M2012_22136_12_55_150000015437","PB","22136","VICE-PREFEITO","2012","fim_regular","tce"
"M2016_22136_12_14_150000002291","PB","22136","VICE-PREFEITO","2016","outro","tce"
"M2020_22136_12_23_150000638685","PB","22136","VICE-PREFEITO","2020","fim_regular","tce"
"M2012_22152_12_40_150000007279","PB","22152","VICE-PREFEITO","2012","fim_regular","tce"
"M2016_22152_12_45_150000002193","PB","22152","VICE-PREFEITO","2016","fim_regular","tce"
"M2020_22152_12_22_150000769030","PB","22152","VICE-PREFEITO","2020","fim_regular","tce"
"M2012_22179_12_45_150000004691","PB","22179","VICE-PREFEITO","2012","fim_regular","tce"
"M2016_22179_12_55_150000002680","PB","22179","VICE-PREFEITO","2016","fim_regular","tce"
"M2020_22179_12_22_150000673050","PB","22179","VICE-PREFEITO","2020","fim_regular","tce"
"M2012_22217_12_23_150000010355","PB","22217","VICE-PREFEITO","2012","fim_regular","tce"
"M2016_22217_12_25_150000001432","PB","22217","VICE-PREFEITO","2016","fim_regular","tce"
"M2020_22217_12_25_150000634563","PB","22217","VICE-PREFEITO","2020","fim_regular","tce"
"M2012_22233_12_13_150000008820","PB","22233","VICE-PREFEITO","2012","fim_regular","tce"
"M2016_22233_12_11_150000013309","PB","22233","VICE-PREFEITO","2016","fim_regular","tce"
"M2020_22233_12_11_150000976852","PB","22233","VICE-PREFEITO","2020","fim_regular","tce"
"M2012_22250_12_15_150000005803","PB","22250","VICE-PREFEITO","2012","outro","tce"
"M2016_22250_12_40_150000007359","PB","22250","VICE-PREFEITO","2016","fim_regular","tce"
"M2020_22250_12_23_150000681514","PB","22250","VICE-PREFEITO","2020","fim_regular","tce"
"M2020_22276_12_22_150000797674","PB","22276","VICE-PREFEITO","2020","fim_regular","tce"
"M2016_22292_12_15_150000007426","PB","22292","VICE-PREFEITO","2016","fim_regular","tce"
"M2020_22292_12_12_150000655210","PB","22292","VICE-PREFEITO","2020","fim_regular","tce"
"M2012_22314_12_15_150000010140","PB","22314","VICE-PREFEITO","2012","fim_regular","tce"
"M2016_22314_12_15_150000003120","PB","22314","VICE-PREFEITO","2016","outro","tce"
"M2020_22314_12_45_150001187027","PB","22314","VICE-PREFEITO","2020","fim_regular","tce"
"M2012_22330_12_15_150000008755","PB","22330","VICE-PREFEITO","2012","fim_regular","tce"
"M2016_22330_12_15_150000002319","PB","22330","VICE-PREFEITO","2016","fim_regular","tce"
"M2020_22330_12_10_150001199041","PB","22330","VICE-PREFEITO","2020","fim_regular","tce"
"M2012_22357_12_15_150000008200","PB","22357","VICE-PREFEITO","2012","fim_regular","tce"
"M2016_22357_12_15_150000002709","PB","22357","VICE-PREFEITO","2016","fim_regular","tce"
"M2020_22357_12_12_150000638553","PB","22357","VICE-PREFEITO","2020","fim_regular","tce"
"M2012_22373_12_15_150000003978","PB","22373","VICE-PREFEITO","2012","fim_regular","tce"
"M2020_22373_12_11_150000815307","PB","22373","VICE-PREFEITO","2020","fim_regular","tce"
"M2012_22390_12_40_150000001675","PB","22390","VICE-PREFEITO","2012","fim_regular","tce"
"M2016_22390_12_45_150000008919","PB","22390","VICE-PREFEITO","2016","outro","tce"
"M2012_22411_12_25_150000005492","PB","22411","VICE-PREFEITO","2012","fim_regular","tce"
"M2016_22411_12_40_150000002342","PB","22411","VICE-PREFEITO","2016","fim_regular","tce"
"M2020_22411_12_23_150000795015","PB","22411","VICE-PREFEITO","2020","fim_regular","tce"
"M2012_22438_12_25_150000001428","PB","22438","VICE-PREFEITO","2012","fim_regular","tce"
"M2016_22438_12_25_150000001048","PB","22438","VICE-PREFEITO","2016","fim_regular","tce"
"M2020_22438_12_25_150000648003","PB","22438","VICE-PREFEITO","2020","fim_regular","tce"
"M2016_23000_12_22_170000012792","PE","23000","VICE-PREFEITO","2016","fim_regular","tce"
"M2020_23000_12_70_170001086865","PE","23000","VICE-PREFEITO","2020","fim_regular","tce"
"M2012_23019_12_40_170000012204","PE","23019","VICE-PREFEITO","2012","fim_regular","tce"
"M2016_23019_12_40_170000008941","PE","23019","VICE-PREFEITO","2016","fim_regular","tce"
"M2020_23019_12_40_170000996192","PE","23019","VICE-PREFEITO","2020","fim_regular","tce"
"M2016_23035_12_15_170000004213","PE","23035","VICE-PREFEITO","2016","fim_regular","tce"
"M2020_23035_12_40_170000778561","PE","23035","VICE-PREFEITO","2020","fim_regular","tce"
"M2016_23043_12_14_170000003667","PE","23043","VICE-PREFEITO","2016","fim_regular","tce"
"M2020_23043_12_11_170001186005","PE","23043","VICE-PREFEITO","2020","fim_regular","tce"
"M2012_23051_12_12_170000006170","PE","23051","VICE-PREFEITO","2012","fim_regular","tce"
"M2016_23051_12_15_170000002106","PE","23051","VICE-PREFEITO","2016","outro","tce"
"M2020_23051_12_40_170001107046","PE","23051","VICE-PREFEITO","2020","fim_regular","tce"
"M2016_23078_12_40_170000016873","PE","23078","VICE-PREFEITO","2016","fim_regular","tce"
"M2020_23078_12_40_170001140887","PE","23078","VICE-PREFEITO","2020","fim_regular","tce"
"M2012_23086_12_13_170000012404","PE","23086","VICE-PREFEITO","2012","fim_regular","tce"
"M2016_23086_12_15_170000001315","PE","23086","VICE-PREFEITO","2016","outro","tce"
"M2020_23086_12_15_170000675213","PE","23086","VICE-PREFEITO","2020","fim_regular","tce"
"M2012_23094_12_13_170000006959","PE","23094","VICE-PREFEITO","2012","fim_regular","tce"
"M2016_23094_12_13_170000007135","PE","23094","VICE-PREFEITO","2016","fim_regular","tce"
"M2020_23094_12_13_170000800895","PE","23094","VICE-PREFEITO","2020","fim_regular","tce"
"M2012_23108_12_22_170000000517","PE","23108","VICE-PREFEITO","2012","fim_regular","tce"
"M2012_23116_12_14_170000000910","PE","23116","VICE-PREFEITO","2012","fim_regular","tce"
"M2016_23116_12_40_170000001403","PE","23116","VICE-PREFEITO","2016","fim_regular","tce"
"M2020_23116_12_40_170001041694","PE","23116","VICE-PREFEITO","2020","fim_regular","tce"
"M2016_23124_12_40_170000004223","PE","23124","VICE-PREFEITO","2016","fim_regular","tce"
"M2020_23124_12_40_170001123045","PE","23124","VICE-PREFEITO","2020","fim_regular","tce"
"M2012_23159_12_55_170000000292","PE","23159","VICE-PREFEITO","2012","fim_regular","tce"
"M2016_23159_12_40_170000015111","PE","23159","VICE-PREFEITO","2016","fim_regular","tce"
"M2020_23159_12_40_170001215143","PE","23159","VICE-PREFEITO","2020","falecimento","tce"
"M2020_23167_12_15_170000739466","PE","23167","VICE-PREFEITO","2020","fim_regular","tce"
"M2012_23175_12_22_170000007972","PE","23175","VICE-PREFEITO","2012","fim_regular","tce"
"M2016_23175_12_22_170000006445","PE","23175","VICE-PREFEITO","2016","fim_regular","tce"
"M2016_23183_12_15_170000004390","PE","23183","VICE-PREFEITO","2016","fim_regular","tce"
"M2020_23183_12_15_170000940019","PE","23183","VICE-PREFEITO","2020","fim_regular","tce"
"M2012_23191_12_55_170000012711","PE","23191","VICE-PREFEITO","2012","fim_regular","tce"
"M2016_23191_12_40_170000022559","PE","23191","VICE-PREFEITO","2016","fim_regular","tce"
"M2020_23191_12_40_170001032879","PE","23191","VICE-PREFEITO","2020","fim_regular","tce"
"M2012_23205_12_12_170000014780","PE","23205","VICE-PREFEITO","2012","fim_regular","tce"
"M2016_23205_12_12_170000018724","PE","23205","VICE-PREFEITO","2016","fim_regular","tce"
"M2020_23205_12_25_170001193296","PE","23205","VICE-PREFEITO","2020","fim_regular","tce"
"M2016_23221_12_40_170000010051","PE","23221","VICE-PREFEITO","2016","fim_regular","tce"
"M2020_23221_12_25_170000792700","PE","23221","VICE-PREFEITO","2020","fim_regular","tce"
